date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:43	42784/42784	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:44%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.woff	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:44	42782/42782	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:45%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.ttf	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:45	42782/42782	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:46%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.eot	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:48	42786/42786	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:47%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff2	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:49	42784/42784	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:50%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:50	42782/42782	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:51%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.ttf	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:51	42782/42782	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:52%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.eot	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:52	42786/42786	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:53%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.woff2	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:53	42784/42784	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:54%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.woff	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:54	42782/42782	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:55%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.ttf	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:55	42792/42792	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:56%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.eot	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:57	42796/42796	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:57%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.woff2	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:58	42794/42794	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:27:59%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.woff	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:57:59	42792/42792	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:28:00%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.ttf	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
21:58:00	42752/42752	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:28:01%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/img/tour/cross.png	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/img/tour/cross.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/hopscotch.css)
21:58:07	33761/33761	---M--	200	added ('OK')	image/png	etag:%2215621f8a-83e1-565b79615ed5a%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/portrait/avatars/avatar-10.png	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/portrait/avatars/avatar-10.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/error-page.html)
21:58:07	5472/5472	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Feb%202018%2011:54:14%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/js/tagging.min.js	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/js/tagging.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/tags-input.html)
21:58:08	42778/42778	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jun%202018%2016:28:09%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.eot	C:/My%20Web%20Sites/Apex/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/katex.min.css)
